primitive_instance,display_name,count,time,eval_direct
"/phylanx/constant$7/9$53$21","constant(53, 21)",1,99965,-1
"/phylanx/constant$8/9$54$19","constant(54, 19)",1,190568,-1
"/phylanx/constant$9/9$55$19","constant(55, 19)",1,128185,-1
"/phylanx/cout$0/9$58$29","cout(58, 29)",0,0,-1
"/phylanx/cout$1/9$59$27","cout(59, 27)",0,0,-1
"/phylanx/cout$2/9$60$27","cout(60, 27)",0,0,-1
"/phylanx/cout$3/10$97$9","cout(97, 9)",0,0,-1
"/phylanx/cout$4/10$98$9","cout(98, 9)",0,0,-1
"/phylanx/define-variable$1$read_r/8$21$8","define-variable/read_r(21, 8)",1,14438,-1
"/phylanx/define-variable$10$p_u/9$39$16","define-variable/p_u(39, 16)",1,649423,-1
"/phylanx/define-variable$11$p_i/9$40$16","define-variable/p_i(40, 16)",1,706726,-1
"/phylanx/define-variable$12$X/9$43$16","define-variable/X(43, 16)",1,4835212,-1
"/phylanx/define-variable$13$Y/9$44$16","define-variable/Y(44, 16)",1,85309233,-1
"/phylanx/define-variable$14$I_f/9$45$16","define-variable/I_f(45, 16)",1,249044,-1
"/phylanx/define-variable$15$I_i/9$46$16","define-variable/I_i(46, 16)",1,1400468861,-1
"/phylanx/define-variable$16$I_u/9$47$16","define-variable/I_u(47, 16)",1,3035522,-1
"/phylanx/define-variable$17$k/9$48$16","define-variable/k(48, 16)",1,39970,-1
"/phylanx/define-variable$18$i/9$49$16","define-variable/i(49, 16)",1,45576,-1
"/phylanx/define-variable$19$u/9$50$16","define-variable/u(50, 16)",1,9866,-1
"/phylanx/define-variable$2$ratings/9$29$16","define-variable/ratings(29, 16)",1,669858065,-1
"/phylanx/define-variable$20$XtX/9$52$16","define-variable/XtX(52, 16)",1,208793,-1
"/phylanx/define-variable$21$YtY/9$53$16","define-variable/YtY(53, 16)",1,192846,-1
"/phylanx/define-variable$22$A/9$54$16","define-variable/A(54, 16)",1,260819,-1
"/phylanx/define-variable$23$b/9$55$16","define-variable/b(55, 16)",1,197156,-1
"/phylanx/define-variable$24$als/9$26$8","define-variable/als(26, 8)",1,606,-1
"/phylanx/define-variable$3$num_users/9$30$16","define-variable/num_users(30, 16)",1,265863,-1
"/phylanx/define-variable$4$num_items/9$31$16","define-variable/num_items(31, 16)",1,216155,-1
"/phylanx/define-variable$5$conf/9$32$16","define-variable/conf(32, 16)",1,44451626,-1
"/phylanx/define-variable$6$conf_u/9$34$16","define-variable/conf_u(34, 16)",1,555978,-1
"/phylanx/define-variable$7$conf_i/9$35$16","define-variable/conf_i(35, 16)",1,303732,-1
"/phylanx/define-variable$8$c_u/9$37$16","define-variable/c_u(37, 16)",1,937933063,-1
"/phylanx/define-variable$9$c_i/9$38$16","define-variable/c_i(38, 16)",1,4589241,-1
"/phylanx/diag$0/9$66$36","diag(66, 36)",700,353615917198,0
"/phylanx/diag$1/9$79$36","diag(79, 36)",20000,18626715225,0
"/phylanx/dot$0/9$61$28","dot(61, 28)",1,23536802,-1
"/phylanx/dot$1/9$62$28","dot(62, 28)",1,922735,-1
"/phylanx/dot$10/9$83$33","dot(83, 33)",20000,83811456602,0
"/phylanx/dot$11/9$85$64","dot(85, 64)",20000,2182881140,1
"/phylanx/dot$2/9$68$34","dot(68, 34)",700,187138590602,0
"/phylanx/dot$3/9$68$38","dot(68, 38)",700,187084515674,0
"/phylanx/dot$4/9$70$29","dot(70, 29)",700,483358522050,0
"/phylanx/dot$5/9$70$33","dot(70, 33)",700,483276866857,0
"/phylanx/dot$6/9$72$64","dot(72, 64)",700,116519998,1
"/phylanx/dot$7/9$81$34","dot(81, 34)",20000,23705911441,0
"/phylanx/dot$8/9$81$38","dot(81, 38)",20000,15538754549,0
"/phylanx/dot$9/9$83$29","dot(83, 29)",20000,84925102146,0
"/phylanx/file_read_csv$0/8$22$11","file_read_csv(22, 11)",1,669161021,-1
"/phylanx/function$0$read_r/8$21$8","function/read_r(21, 8)",1,669309662,1
"/phylanx/function$1$als/9$26$8","function/als(26, 8)",1,1702206369888,1
"/phylanx/identity$0/9$45$21","identity(45, 21)",1,152648,-1
"/phylanx/identity$1/9$46$21","identity(46, 21)",1,1400361849,-1
"/phylanx/identity$2/9$47$21","identity(47, 21)",1,2877493,-1
"/phylanx/if$0/9$57$19","if(57, 19)",1,49452,-1
"/phylanx/if$1/10$95$1","if(95, 1)",1,1702207683968,-1
"/phylanx/inverse$0/9$72$68","inverse(72, 68)",700,88140033,1
"/phylanx/inverse$1/9$85$68","inverse(85, 68)",20000,1729913868,1
"/phylanx/lambda$0/8$21$8","lambda(21, 8)",1,669254904,-1
"/phylanx/lambda$1/9$26$8","lambda(26, 8)",1,1702206327406,-1
"/phylanx/len$0/10$95$4","len(95, 4)",1,156532,-1
"/phylanx/list$0/8$22$36","list(22, 36)",1,75513,-1
"/phylanx/list$1/8$23$9","list(23, 9)",1,30571,-1
"/phylanx/list$10/9$52$35","list(52, 35)",1,61283,-1
"/phylanx/list$11/9$53$35","list(53, 35)",1,36243,-1
"/phylanx/list$12/9$54$33","list(54, 33)",1,75593,-1
"/phylanx/list$13/9$55$33","list(55, 33)",1,59297,-1
"/phylanx/list$14/9$72$40","list(72, 40)",700,44782562,1
"/phylanx/list$15/9$85$40","list(85, 40)",20000,698928804,1
"/phylanx/list$16/9$91$17","list(91, 17)",1,58348,-1
"/phylanx/list$2/9$34$38","list(34, 38)",1,57892,-1
"/phylanx/list$3/9$35$38","list(35, 38)",1,48607,-1
"/phylanx/list$4/9$37$35","list(37, 35)",1,58905,-1
"/phylanx/list$5/9$38$35","list(38, 35)",1,126604,-1
"/phylanx/list$6/9$39$35","list(39, 35)",1,61783,-1
"/phylanx/list$7/9$40$35","list(40, 35)",1,145285,-1
"/phylanx/list$8/9$43$26","list(43, 26)",1,255108,-1
"/phylanx/list$9/9$44$26","list(44, 26)",1,69520,-1
"/phylanx/random$0/9$43$19","random(43, 19)",1,4659211,-1
"/phylanx/random$1/9$44$19","random(44, 19)",1,85216208,-1
"/phylanx/set_seed$0/9$42$9","set_seed(42, 9)",1,736030,-1
"/phylanx/shape$0/9$30$27","shape(30, 27)",1,163833,-1
"/phylanx/shape$1/9$31$27","shape(31, 27)",1,48823,-1
"/phylanx/slice$0/8$22$5","slice(22, 5)",1,669209769,-1
"/phylanx/slice_column$0/9$78$41","slice_column(78, 41)",20000,640679065,1
"/phylanx/slice_row$0/9$65$41","slice_row(65, 41)",700,94690543,1
"/phylanx/store$0/9$61$17","store(61, 17)",1,23620113,1
"/phylanx/store$1/9$62$17","store(62, 17)",1,1157525,1
"/phylanx/store$10/9$78$27","store(78, 27)",20000,1659200391,1
"/phylanx/store$11/9$79$25","store(79, 25)",20000,20602640989,0
"/phylanx/store$12/9$80$25","store(80, 25)",20000,1490215536,1
"/phylanx/store$13/9$81$25","store(81, 25)",20000,25501918546,0
"/phylanx/store$14/9$82$25","store(82, 25)",20000,85721864952,0
"/phylanx/store$15/9$85$25","store(85, 25)",20000,4307089772,1
"/phylanx/store$16/9$86$25","store(86, 25)",20000,1210802380,1
"/phylanx/store$17/9$89$17","store(89, 17)",1,98890,1
"/phylanx/store$18/9$90$17","store(90, 17)",1,338616,1
"/phylanx/store$2/9$65$27","store(65, 27)",700,174319045,1
"/phylanx/store$3/9$66$25","store(66, 25)",700,881361902810,0
"/phylanx/store$4/9$67$25","store(67, 25)",700,362059695,0
"/phylanx/store$5/9$68$25","store(68, 25)",700,187250612217,0
"/phylanx/store$6/9$69$25","store(69, 25)",700,483425215892,0
"/phylanx/store$7/9$72$25","store(72, 25)",700,271886769,-1
"/phylanx/store$8/9$73$25","store(73, 25)",700,3257760777,0
"/phylanx/store$9/9$76$17","store(76, 17)",1,50830,1
"/phylanx/transpose$0/9$61$32","transpose(61, 32)",1,2864559,-1
"/phylanx/transpose$1/9$62$32","transpose(62, 32)",1,86683,-1
"/phylanx/transpose$2/9$68$42","transpose(68, 42)",700,1322128104,0
"/phylanx/transpose$3/9$70$37","transpose(70, 37)",700,84684333025,0
"/phylanx/transpose$4/9$71$33","transpose(71, 33)",700,23282742,1
"/phylanx/transpose$5/9$81$42","transpose(81, 42)",20000,1194217263,1
"/phylanx/transpose$6/9$83$37","transpose(83, 37)",20000,1535829163,1
"/phylanx/transpose$7/9$84$33","transpose(84, 33)",20000,334385524,1
"/phylanx/variable$0$sys_argv/0$0$0","variable/sys_argv(0, 0)",2,20752,1
"/phylanx/variable$1$ratings/9$29$16","variable/ratings(29, 16)",3,8781,1
"/phylanx/variable$10$p_i/9$40$16","variable/p_i(40, 16)",20000,27906760,1
"/phylanx/variable$11$X/9$43$16","variable/X(43, 16)",60003,57907551,1
"/phylanx/variable$12$Y/9$44$16","variable/Y(44, 16)",2103,6109393,1
"/phylanx/variable$13$I_f/9$45$16","variable/I_f(45, 16)",2,3745,1
