primitive_instance,display_name,count,time,eval_direct
"/phylanx/__add$0/9$61$28","add(61, 28)",1,22659101,-1
"/phylanx/__add$1/9$62$28","add(62, 28)",1,1027746,-1
"/phylanx/__add$10/9$90$26","add(90, 26)",1,25276,-1
"/phylanx/__add$2/9$68$34","add(68, 34)",700,191394879118,0
"/phylanx/__add$3/9$70$52","add(70, 52)",700,301659544649,0
"/phylanx/__add$4/9$72$48","add(72, 48)",700,19023815,1
"/phylanx/__add$5/9$73$34","add(73, 34)",700,19587220,1
"/phylanx/__add$6/9$81$34","add(81, 34)",20000,24668876944,0
"/phylanx/__add$7/9$83$52","add(83, 52)",20000,64639499634,0
"/phylanx/__add$8/9$85$48","add(85, 48)",20000,249377808,1
"/phylanx/__add$9/9$86$34","add(86, 34)",20000,257541984,1
"/phylanx/__lt$0/9$56$16","lt(56, 16)",2,76942,1
"/phylanx/__lt$1/9$64$24","lt(64, 24)",701,28181054,1
"/phylanx/__lt$2/9$77$24","lt(77, 24)",20001,320962645,1
"/phylanx/__lt$3/10$95$4","lt(95, 4)",1,400681,-1
"/phylanx/__mul$0/9$32$22","mul(32, 22)",1,43791130,-1
"/phylanx/__mul$1/9$61$51","mul(61, 51)",1,128480,-1
"/phylanx/__mul$2/9$62$51","mul(62, 51)",1,149001,-1
"/phylanx/__ne$0/9$67$36","ne(67, 36)",700,172186628,1
"/phylanx/__ne$1/9$80$36","ne(80, 36)",20000,450394286,1
"/phylanx/access-argument$0$filepath/8$22$25","access-argument/filepath(22, 25)",1,1071,1
"/phylanx/access-argument$1$row_start/8$22$41","access-argument/row_start(22, 41)",1,1351,1
"/phylanx/access-argument$10$num_factors/9$44$42","access-argument/num_factors(44, 42)",1,1300,1
"/phylanx/access-argument$11$num_factors/9$45$30","access-argument/num_factors(45, 30)",1,1477,1
"/phylanx/access-argument$12$num_factors/9$52$40","access-argument/num_factors(52, 40)",1,1513,1
"/phylanx/access-argument$13$num_factors/9$52$53","access-argument/num_factors(52, 53)",1,275,1
"/phylanx/access-argument$14$num_factors/9$53$40","access-argument/num_factors(53, 40)",1,2439,1
"/phylanx/access-argument$15$num_factors/9$53$53","access-argument/num_factors(53, 53)",1,401,1
"/phylanx/access-argument$16$num_factors/9$54$38","access-argument/num_factors(54, 38)",1,2926,1
"/phylanx/access-argument$17$num_factors/9$54$51","access-argument/num_factors(54, 51)",1,310,1
"/phylanx/access-argument$18$num_factors/9$55$38","access-argument/num_factors(55, 38)",1,874,1
"/phylanx/access-argument$19$iterations/9$56$20","access-argument/iterations(56, 20)",2,2514,1
"/phylanx/access-argument$2$row_stop/8$22$52","access-argument/row_stop(22, 52)",1,346,1
"/phylanx/access-argument$20$enable_output/9$57$23","access-argument/enable_output(57, 23)",1,1221,1
"/phylanx/access-argument$21$regularization/9$61$51","access-argument/regularization(61, 51)",1,769,1
"/phylanx/access-argument$22$regularization/9$62$51","access-argument/regularization(62, 51)",1,891,1
"/phylanx/access-argument$3$col_start/8$23$14","access-argument/col_start(23, 14)",1,3464,1
